run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,status
AU000708,main,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000713,main,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000714,main,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000717,main,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000718,main,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000719,main,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000720,main,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000721,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000722,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000723,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000728,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000732,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000735,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000736,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000738,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000742,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000743,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000744,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000746,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000748,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000753,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000758,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000759,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000760,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000761,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000762,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000764,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000765,main,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000767,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000768,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000771,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000772,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000773,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000774,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000776,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000780,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000781,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000782,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000783,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000784,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000785,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000786,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000787,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000788,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000789,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000790,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000792,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000797,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000799,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000800,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000805,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000807,main,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000811,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000812,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000814,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000815,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000817,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000819,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000823,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000824,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000825,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000826,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000827,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000828,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000829,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000830,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000832,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000833,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000835,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000836,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000840,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000845,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000848,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000849,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000851,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000853,main,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000856,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000857,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000858,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000860,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000861,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000862,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000863,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000864,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000865,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000866,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000868,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000870,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000871,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000872,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000873,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000875,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000880,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000881,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000882,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000883,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000887,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000888,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000891,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000892,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000894,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000896,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000899,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000900,main,qwen3_8b,MUSE-Books,muse_books,books,MUSE Books,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000903,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000904,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000905,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000907,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000909,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000910,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000912,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000913,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000915,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000917,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000922,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000923,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000924,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000925,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000929,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000932,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000934,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000935,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000938,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000940,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000942,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000943,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000945,main,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000947,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000948,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000949,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000950,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000952,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000953,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000954,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000955,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000956,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000957,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000958,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000963,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000965,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000966,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000968,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000969,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000971,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000974,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000975,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000977,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000979,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000981,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000982,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000986,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000988,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000989,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000990,main,qwen3_8b,RWKU,rwku_023,23,Evel Knievel,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000991,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU000996,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001001,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001002,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001004,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001006,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001007,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001008,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001009,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001012,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001015,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001016,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001017,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001025,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001026,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001029,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001030,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,pending
AU001031,main,qwen3_8b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,pending
